dex,name,type_1,type_2,total,hp,attack,defense,sp_atk,sp_def,speed,height_m,weight_kgs,bmi,is_legendary,is_mythical,is_paradox,is_ultra_beast,is_special,category,generation,has_bug,has_dark,has_dragon,has_electric,has_fairy,has_fighting,has_fire,has_flying,has_ghost,has_grass,has_ground,has_ice,has_normal,has_poison,has_psychic,has_rock,has_steel,has_water,is_dual_type,idx1,idx2,def_type,defense_score,eff_atk,eff_def,eff_spd,eff_atk_s,eff_def_s,eff_spd_s,bst_score,offensive_rating,defensive_rating,total_rating,tier,role
646,Kyurem,Dragon,Ice,660,125,130,90,130,90,95,3,325,36.1,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,6,Ice/Dragon,15.384615384615385,156,11250,0.5240384615384616,0.7222222222222222,0.17647058823529413,0.3493589743589744,33.224644122639255,64.33474970333307,46.40865618900426,55.37170294616867,B,Offensive
647,KeldeoOrdinary Form,Water,Fighting,580,91,72,90,129,90,108,1.4,48.5,24.7,FALSE,TRUE,FALSE,FALSE,TRUE,Mythical,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,7,Water/Fighting,46.15384615384615,129,8190,0.6448717948717949,0.5972222222222222,0.12847058823529411,0.42991452991452994,28.18982791992364,57.1952668339508,48.70260921705788,52.94893802550434,C,Balanced
647,KeldeoResolute Form,Water,Fighting,580,91,72,90,129,90,108,1.4,48.5,24.7,FALSE,TRUE,FALSE,FALSE,TRUE,Mythical,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,7,Water/Fighting,46.15384615384615,129,8190,0.6448717948717949,0.5972222222222222,0.12847058823529411,0.42991452991452994,28.18982791992364,57.1952668339508,48.70260921705788,52.94893802550434,C,Balanced
648,MeloettaAria Forme,Normal,Psychic,600,100,77,77,128,128,90,0.6,6.5,18.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,11,Normal/Psychic,30.76923076923077,128,9927.738916792685,0.4775641025641026,0.5925925925925926,0.1557292379104735,0.3183760683760684,29.97288337620719,56.32606222247345,46.496709872383335,51.411386047428394,C,Balanced
648,MeloettaPirouette Forme,Normal,Fighting,600,100,128,90,77,77,128,0.6,6.5,18.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,7,Normal/Fighting,30.76923076923077,128,8324.662155306964,0.8307692307692307,0.5925925925925926,0.13058293576952099,0.5538461538461538,29.97288337620719,61.826466460909785,45.89319862100048,53.85983254095513,C,Offensive
649,Genesect,Bug,Steel,600,71,120,95,120,95,99,1.5,82.5,36.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,12,17,Bug/Steel,84.61538461538461,144,6745,0.5612179487179487,0.6666666666666666,0.10580392156862745,0.37414529914529915,27.684380172071528,57.29869088097047,59.608289674333975,58.45349027765222,B,Balanced
652,Chesnaught,Grass,Fighting,530,88,107,122,74,75,64,1.6,90,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,7,Grass/Fighting,23.076923076923077,107,8417.695646671957,0.3692307692307692,0.49537037037037035,0.13204228465367776,0.24615384615384614,20.899392991672006,42.46045011839749,33.963706968659416,38.21207854352845,D,Balanced
655,Delphox,Fire,Psychic,534,75,69,72,114,100,104,1.5,39,17.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,11,Fire/Psychic,46.15384615384615,114,6363.961030678928,0.6076923076923076,0.5277777777777778,0.09982683969692437,0.4051282051282051,22.240555621784797,48.395926916376595,41.64922028733149,45.02257360185404,C,Balanced
658,Greninja,Water,Dark,530,72,95,67,103,71,122,1.5,40,17.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,16,Water/Dark,46.15384615384615,118.8,4965.91260494987,0.7749999999999999,0.5499999999999999,0.07789666831293914,0.5166666666666666,20.119998560020736,49.48737856989837,39.13567244568512,44.31152550779174,D,Offensive
658,GreninjaAsh-Greninja,Water,Dark,640,72,145,67,153,71,132,1.5,40,17.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,16,Water/Dark,46.15384615384615,178.79999999999998,4965.91260494987,0.867948717948718,0.8277777777777777,0.07789666831293914,0.5786324786324787,29.72290249399748,68.91079532438793,50.405243046328536,59.658019185358235,B,Offensive
660,Diggersby,Normal,Ground,423,85,56,77,50,77,78,1,42.4,42.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,9,Normal/Ground,30.76923076923077,56,6545,0.3826923076923077,0.25925925925925924,0.10266666666666667,0.25512820512820517,9.583079920450759,24.099934621305458,22.833404706775546,23.466669664040502,F,Balanced
663,Talonflame,Fire,Flying,499,78,81,71,74,69,126,1.2,24.5,17,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,10,Fire/Flying,53.84615384615385,93,5459.4428287143,0.8121794871794872,0.4305555555555556,0.08563831888179294,0.5414529914529914,18.05615565667463,44.48152403150385,38.84865479701715,41.6650894142605,D,Balanced
666,Vivillon,Bug,Flying,411,80,52,50,90,50,89,1.2,17,11.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12,10,Flying/Bug,15.384615384615385,90,4000,0.46826923076923077,0.4166666666666667,0.06274509803921569,0.3121794871794872,8.137154916362693,28.50593319690568,16.758421884688484,22.63217754079708,F,Offensive
668,Pyroar,Fire,Normal,507,86,68,72,109,66,106,1.5,81.5,36.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,1,Normal/Fire,53.84615384615385,109,5928.388651227246,0.6262820512820513,0.5046296296296297,0.09299433178395679,0.41752136752136754,18.353733273990876,44.071100974096325,39.76722116842977,41.91916107126305,D,Balanced
671,Florges,Fairy,NA,552,78,65,68,112,154,75,1.1,10,8.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18,NA,Fairy,50,112,7981.957654610804,0.3798076923076923,0.5185185185185185,0.12520717889585575,0.2532051282051282,25.411793972912278,47.795515678766044,46.52787737752393,47.16169652814499,C,Balanced
673,Gogoat,Grass,NA,531,123,100,62,97,81,68,1.7,91,31.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5,NA,Grass,16.666666666666664,118.19999999999999,8716.526716531074,0.3730769230769231,0.5472222222222222,0.13672983084754625,0.24871794871794872,20.32997005576092,43.53624647674363,31.894819329435364,37.715532903089496,D,Offensive
675,Pangoro,Fighting,Dark,495,95,124,78,69,71,58,2.1,136,30.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,16,Fighting/Dark,30.76923076923077,124,7069.685282952841,0.36346153846153845,0.5740740740740741,0.11089702404631907,0.2423076923076923,16.438382637653394,40.14137161953815,31.775124889978727,35.95824825475844,D,Balanced
676,Furfrou,Normal,NA,472,75,80,60,65,90,102,1.2,28,19.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,1,NA,Normal,33.33333333333333,80,5511.351921262151,0.5891025641025641,0.37037037037037035,0.08645257915705336,0.3927350427350427,13.764686351687452,34.82015396338191,28.06177047367895,31.44096221853043,F,Balanced
678,MeowsticMale,Psychic,NA,466,74,48,76,83,81,104,0.6,8.5,23.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,11,NA,Psychic,16.666666666666664,83,5806.053392796178,0.6076923076923076,0.38425925925925924,0.09107534733797926,0.4051282051282051,15.29008500923004,37.08739179411262,24.781448900897097,30.934420347504858,F,Offensive
678,MeowsticFemale,Psychic,NA,466,74,48,76,83,81,104,0.6,8.5,23.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,11,NA,Psychic,16.666666666666664,83,5806.053392796178,0.6076923076923076,0.38425925925925924,0.09107534733797926,0.4051282051282051,15.29008500923004,37.08739179411262,24.781448900897097,30.934420347504858,F,Offensive
681,AegislashShield Forme,Steel,Ghost,500,60,50,140,50,140,60,1.7,53,18.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,17,14,Ghost/Steel,92.3076923076923,60,8400,0.36538461538461536,0.2777777777777778,0.13176470588235295,0.24358974358974358,21.49719381374998,36.46726922853128,54.01852111390081,45.24289517121605,C,Defensive
681,AegislashBlade Forme,Steel,Ghost,500,60,140,50,140,50,60,1.7,53,18.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,17,14,Ghost/Steel,92.3076923076923,168,3000,0.36538461538461536,0.7777777777777778,0.047058823529411764,0.24358974358974358,11.3169885802811,40.77882870094475,44.80537470396134,42.792101702453046,D,Balanced
683,Aromatisse,Fairy,NA,462,101,72,72,99,89,29,0.8,15.5,24.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18,NA,Fairy,50,99,8085.048422860558,0.3355769230769231,0.4583333333333333,0.12682428898604797,0.22371794871794873,11.562019894999843,31.442196398146898,32.355802830665,31.898999614405948,F,Balanced
685,Slurpuff,Fairy,NA,480,82,80,86,85,75,72,0.8,5,7.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18,NA,Fairy,50,99,6585.575145725695,0.3769230769230769,0.4583333333333333,0.10330313954079522,0.2512820512820513,14.727503290555932,35.12809135856993,34.95677863953502,35.042434999052475,D,Balanced
687,MalamarMega Malamar,Dark,Psychic,582,86,102,88,98,120,88,2.9,69.8,8.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,16,11,Psychic/Dark,15.384615384615385,120,8837.520014121608,0.45897435897435895,0.5555555555555556,0.13862776492739778,0.30598290598290595,27.427204557530153,52.269227557350945,38.70298886450565,45.48610821092829,C,Offensive
687,Malamar,Dark,Psychic,482,86,92,88,68,75,73,1.5,47,20.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,16,11,Psychic/Dark,15.384615384615385,92,6986.673027986926,0.3778846153846154,0.42592592592592593,0.1095948710272459,0.2519230769230769,14.727503290555932,34.20900414065103,24.528720366150004,29.36886225340052,F,Balanced
689,Barbaracle,Rock,Water,500,72,105,115,54,86,68,1.3,96,56.8,FALSE,TRUE,FALSE,FALSE,TRUE,Mythical,Gen 6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,13,3,Water/Rock,30.76923076923077,105,7160.290496900248,0.3730769230769231,0.4861111111111111,0.11231828230431762,0.24871794871794872,19.400179935223598,40.62665373161361,34.243254607963124,37.43495416978837,D,Balanced
691,Dragalge,Poison,Dragon,494,65,75,90,97,123,44,1.8,81.5,25.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,15,Poison/Dragon,53.84615384615385,97,6838.914387532571,0.35,0.44907407407407407,0.10727708843188347,0.2333333333333333,15.432014288924194,35.147899041737716,36.854955009579996,36.001427025658856,D,Balanced
693,Clawitzer,Water,NA,500,71,73,88,120,89,59,1.3,35.3,20.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,3,NA,Water,41.66666666666667,120,6283.399716713874,0.36442307692307696,0.5555555555555556,0.09856313281119802,0.24294871794871797,16.583817234821396,39.672631929124485,34.78266575562348,37.22764884237398,D,Balanced
695,Heliolisk,Electric,Normal,481,62,55,52,109,94,109,1,21,21,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,1,Normal/Electric,46.15384615384615,109,4334.682456651237,0.6541666666666667,0.5046296296296297,0.06799501892786254,0.4361111111111111,16.438382637653394,42.451908306776126,34.94419471585371,38.698051511314915,D,Balanced
697,Tyrantrum,Rock,Dragon,521,82,121,119,69,59,71,2.5,270,43.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,13,15,Rock/Dragon,23.076923076923077,121,6870.895429272665,0.37596153846153846,0.5601851851851852,0.10777875183172808,0.25064102564102564,20.299977502024813,43.76759018395535,33.17085558017432,38.469222882064834,D,Offensive
699,Aurorus,Rock,Ice,521,123,77,72,99,92,58,2.7,225,30.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,13,6,Ice/Rock,0,99,10010.719055092895,0.36346153846153845,0.4583333333333333,0.15703088713871208,0.2423076923076923,19.100607008327998,39.60817694654489,25.619348299657087,32.61376262310099,F,Offensive
700,Sylveon,Fairy,NA,525,95,65,65,110,130,60,1,23.5,23.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18,NA,Fairy,50,110,8732.768747653863,0.36538461538461536,0.5092592592592593,0.13698460780633512,0.24358974358974358,21.49719381374998,43.44303308451961,42.84037995665758,43.1417065205886,D,Balanced
701,HawluchaMega Hawlucha,Fighting,Flying,600,78,137,100,74,93,118,1,25,25,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,10,Fighting/Flying,30.76923076923077,137,7522.047593574505,0.7378205128205129,0.6342592592592593,0.11799290342861969,0.4918803418803419,30.30718556014819,61.8480489636259,46.17534002875985,54.011694496192874,C,Offensive
701,Hawlucha,Fighting,Flying,500,78,92,75,74,63,118,0.8,21.5,33.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,10,Fighting/Flying,30.76923076923077,92,5361.613563098333,0.7378205128205129,0.42592592592592593,0.08410374216624836,0.4918803418803419,16.438382637653394,41.52591107355687,30.24319723596814,35.884554154762505,D,Offensive
702,Dedenne,Electric,Fairy,431,67,58,57,81,67,101,0.2,2.2,55,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,18,Electric/Fairy,61.53846153846154,81,4140.46990086874,0.5798076923076924,0.375,0.0649485474646077,0.38653846153846155,9.583079920450759,30.499694282161485,31.853383521139804,31.176538901650645,F,Balanced
703,Carbink,Rock,Fairy,500,50,50,150,50,150,50,0.3,5.7,63.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,13,18,Rock/Fairy,38.46153846153847,60,7500,0.3557692307692308,0.2777777777777778,0.11764705882352941,0.2371794871794872,21.49719381374998,36.228717192332184,37.525851430642895,36.87728431148754,D,Balanced
706,Goodra,Dragon,NA,600,90,100,70,110,150,80,2,150.5,37.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,15,NA,Dragon,33.33333333333333,126,9222.25568936364,0.38461538461538464,0.5833333333333334,0.14466283434295904,0.25641025641025644,29.16351689397226,53.685340053876175,46.13542491820328,49.91038248603972,C,Balanced
706,GoodraHisuian Goodra,Steel,Dragon,600,80,100,100,110,150,60,1.7,334.1,115.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,17,15,Dragon/Steel,92.3076923076923,126,9797.958971132713,0.36538461538461536,0.5833333333333334,0.15369347405698375,0.24358974358974358,29.16351689397226,53.431831584468014,64.04446796364756,58.73814977405779,B,Defensive
707,Klefki,Steel,Fairy,470,57,80,91,80,87,75,0.2,3,75,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,17,18,Steel/Fairy,100,96,5071.718939373514,0.3798076923076923,0.4444444444444444,0.07955637551958454,0.2532051282051282,13.629584461944585,33.517179125318506,48.20560414108128,40.861391633199894,D,Defensive
709,Trevenant,Ghost,Grass,474,85,110,76,65,82,56,1.5,71,31.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14,5,Grass/Ghost,38.46153846153847,110,6710.156481036787,0.3615384615384616,0.5092592592592593,0.10525735656528294,0.24102564102564106,14.036779030217067,35.73071633200193,31.15697268180095,33.44384450690144,F,Balanced
711,GourgeistLarge Size,Ghost,Grass,494,75,95,122,58,75,69,1.1,14,11.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14,5,Grass/Ghost,38.46153846153847,95,7174.172426140872,0.37403846153846154,0.4398148148148148,0.11253603805711171,0.24935897435897436,17.90768361702699,37.76195967442949,34.7858989577481,36.2739293160888,D,Balanced
711,GourgeistSuper Size,Ghost,Grass,494,85,100,122,58,75,54,1.7,39,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14,5,Grass/Ghost,38.46153846153847,100,8130.728749626322,0.3596153846153846,0.46296296296296297,0.12754084313139327,0.23974358974358975,17.90768361702699,38.3156637185504,35.284903168419746,36.80028344348507,D,Balanced
711,GourgeistAverage Size,Ghost,Grass,494,65,90,122,58,75,84,0.9,12.5,15.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14,5,Grass/Ghost,38.46153846153847,90,6217.616102655422,0.4217948717948718,0.4166666666666667,0.09753123298283015,0.2811965811965812,17.90768361702699,37.74158896364192,34.28689474707645,36.01424185535919,D,Balanced
711,GourgeistSmall Size,Ghost,Grass,494,55,85,122,58,75,99,0.7,9.5,19.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14,5,Grass/Ghost,38.46153846153847,85,5261.059779169973,0.5612179487179487,0.39351851851851855,0.0825264279085486,0.37414529914529915,17.90768361702699,39.18788491952102,33.78789053640481,36.487887727962914,D,Balanced
713,Avalugg,Ice,NA,514,95,117,184,44,46,28,2,505,126.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,6,NA,Ice,0,117,8740,0.33461538461538465,0.5416666666666666,0.13709803921568628,0.2230769230769231,22.977700672466362,45.40413506160663,29.518053613642834,37.46109433762473,D,Offensive
713,AvaluggHisuian Avalugg,Ice,Rock,514,95,127,184,34,36,38,1.4,262.4,133.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6,13,Ice/Rock,0,127,7731.856180762806,0.34423076923076923,0.5879629629629629,0.1212840185217695,0.22948717948717948,24.42556935796888,48.29985466568069,30.864163580269125,39.58200912297491,D,Offensive
715,Noivern,Flying,Dragon,535,85,70,80,97,80,123,1.5,85,37.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,15,Flying/Dragon,38.46153846153847,97,6800,0.7842948717948718,0.44907407407407407,0.10666666666666667,0.5228632478632479,22.240555621784797,48.90149579272497,39.033461604690785,43.96747869870788,D,Balanced
716,Xerneas,Fairy,NA,680,126,131,95,131,98,99,3,215,23.9,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 6,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18,NA,Fairy,50,157.2,12157.530999343577,0.5612179487179487,0.7277777777777777,0.19070636861715415,0.37414529914529915,34.695249335706386,66.65230806022981,58.63886884918475,62.64558845470728,B,Balanced
717,Yveltal,Dark,Flying,680,126,131,95,131,98,99,5.8,203,6,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16,10,Flying/Dark,38.46153846153847,157.2,12157.530999343577,0.5612179487179487,0.7277777777777777,0.19070636861715415,0.37414529914529915,34.695249335706386,66.65230806022981,55.17733038764629,60.91481922393805,B,Offensive
718,Zygarde50% Forme,Dragon,Ground,600,108,100,121,81,95,95,5,305,12.2,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,9,Ground/Dragon,30.76923076923077,100,11579.191681633049,0.5240384615384616,0.46296296296296297,0.18163437931973409,0.3493589743589744,29.515364047665393,52.87867459708808,45.88313615988602,49.38090537848705,C,Balanced
