dex,name,type_1,type_2,total,hp,attack,defense,sp_atk,sp_def,speed,height_m,weight_kgs,bmi,is_legendary,is_special,category,generation,is_dual_type,idx1,idx2,def_type,defensive_score,eff_atk,eff_def,eff_spd,eff_atk_s,eff_def_s,eff_spd_s,bst_score,offensive_rating,defensive_rating,tier,role
689,Barbaracle,Rock,Water,500,72,105,115,54,86,68,1.3,96,56.8,FALSE,TRUE,Mythical,Gen 6,TRUE,13,3,Water/Rock,26.050000000000008,105,7160.290496900248,0.3730769230769231,0.4861111111111111,0.30918783857157855,0.24871794871794872,19.400179935223598,41.80787106921717,37.55235472760815,B,Balanced
691,Dragalge,Poison,Dragon,494,65,75,90,97,123,44,1.8,81.5,25.2,FALSE,FALSE,Regular,Gen 6,TRUE,8,15,Poison/Dragon,36.95,97,6838.914387532571,0.35,0.44907407407407407,0.2953105266570757,0.2333333333333333,15.432014288924194,36.27609967108887,36.29891137313845,B,Balanced
693,Clawitzer,Water,NA,500,71,73,88,120,89,59,1.3,35.3,20.9,FALSE,FALSE,Regular,Gen 6,FALSE,3,NA,Water,31.550000000000004,120,6283.399716713874,0.36442307692307696,0.5555555555555556,0.2713228992780482,0.24294871794871797,16.583817234821396,40.709190527925585,35.89390015082789,B,Balanced
695,Heliolisk,Electric,Normal,481,62,55,52,109,94,109,1,21,21,FALSE,FALSE,Regular,Gen 6,TRUE,4,1,Normal/Electric,32.05,109,4334.682456651237,0.6541666666666667,0.5046296296296297,0.1871755203572165,0.4361111111111111,16.438382637653394,43.16699131535225,33.573372904004366,C,Offensive
697,Tyrantrum,Rock,Dragon,521,82,121,119,69,59,71,2.5,270,43.2,FALSE,FALSE,Regular,Gen 6,TRUE,13,15,Rock/Dragon,26.500000000000007,121,6870.895429272665,0.37596153846153846,0.5601851851851852,0.2966914970485937,0.25064102564102564,20.299977502024813,44.90106665525655,38.731684542302176,B,Offensive
699,Aurorus,Rock,Ice,521,123,77,72,99,92,58,2.7,225,30.9,FALSE,FALSE,Regular,Gen 6,TRUE,13,6,Ice/Rock,15.150000000000002,99,10010.719055092895,0.36346153846153845,0.4583333333333333,0.4322719292648005,0.2423076923076923,19.100607008327998,41.259623199301416,36.770133310683214,B,Balanced
700,Sylveon,Fairy,NA,525,95,65,65,110,130,60,1,23.5,23.5,FALSE,FALSE,Regular,Gen 6,FALSE,18,NA,Fairy,32.05,110,8732.768747653863,0.36538461538461536,0.5092592592592593,0.37708887579371403,0.24358974358974358,21.49719381374998,44.88365869244389,43.217882388354674,B,Balanced
701,Mega Hawlucha,Fighting,Flying,600,78,137,100,74,93,118,1,25,25,FALSE,FALSE,Regular,Gen 6,TRUE,7,10,Fighting/Flying,28.950000000000003,137,7522.047593574505,0.7378205128205129,0.6342592592592593,0.32480883814653494,0.4918803418803419,30.30718556014819,63.08894457193338,50.59315323122058,A,Offensive
701,Hawlucha,Fighting,Flying,500,78,92,75,74,63,118,0.8,21.5,33.6,FALSE,FALSE,Regular,Gen 6,TRUE,7,10,Fighting/Flying,28.950000000000003,92,5361.613563098333,0.7378205128205129,0.42592592592592593,0.23151933703640737,0.4918803418803419,16.438382637653394,42.41040464277782,33.23540228208273,C,Offensive
702,Dedenne,Electric,Fairy,431,67,58,57,81,67,101,0.2,2.2,55,FALSE,FALSE,Regular,Gen 6,TRUE,4,18,Electric/Fairy,38.449999999999996,81,4140.46990086874,0.5798076923076924,0.375,0.17878924603331195,0.38653846153846155,9.583079920450759,31.182738473573707,27.659021825250242,C,Balanced
703,Carbink,Rock,Fairy,500,50,50,150,50,150,50,0.3,5.7,63.3,FALSE,FALSE,Regular,Gen 6,TRUE,13,18,Rock/Fairy,30.35,60,7500,0.3557692307692308,0.2777777777777778,0.3238568030571825,0.2371794871794872,21.49719381374998,37.465975657734106,40.041423753789026,B,Balanced
706,Goodra,Dragon,NA,600,90,100,70,110,150,80,2,150.5,37.6,FALSE,FALSE,Regular,Gen 6,FALSE,15,NA,Dragon,29.65,126,9222.25568936364,0.38461538461538464,0.5833333333333334,0.3982253659377628,0.25641025641025644,29.16351689397226,55.20671524344499,51.11592567647857,A,Balanced
706,Hisuian Goodra,Steel,Dragon,600,80,100,100,110,150,60,1.7,334.1,115.6,FALSE,FALSE,Regular,Gen 6,TRUE,17,15,Dragon/Steel,51.150000000000006,126,9797.958971132713,0.36538461538461536,0.5833333333333334,0.42308475585019756,0.24358974358974358,29.16351689397226,55.0481792752273,58.162551034377,S,Balanced
707,Klefki,Steel,Fairy,470,57,80,91,80,87,75,0.2,3,75,FALSE,FALSE,Regular,Gen 6,TRUE,17,18,Steel/Fairy,54.75,96,5071.718939373514,0.3798076923076923,0.4444444444444444,0.21900142422800942,0.2532051282051282,13.629584461944585,34.35384941756905,37.97728531008348,B,Balanced
709,Trevenant,Ghost,Grass,474,85,110,76,65,82,56,1.5,71,31.6,FALSE,FALSE,Regular,Gen 6,TRUE,14,5,Grass/Ghost,33.25,110,6710.156481036787,0.3615384615384616,0.5092592592592593,0.289750643461601,0.24102564102564106,14.036779030217067,36.83767605337984,34.021350028851046,C,Balanced
711,Gourgeist Large Size,Ghost,Grass,494,75,95,122,58,75,69,1.1,14,11.6,FALSE,FALSE,Regular,Gen 6,TRUE,14,5,Grass/Ghost,33.25,95,7174.172426140872,0.37403846153846154,0.4398148148148148,0.3097872728681298,0.24935897435897436,17.90768361702699,38.9454670832956,37.956467054750995,B,Balanced
711,Gourgeist Super Size,Ghost,Grass,494,85,100,122,58,75,54,1.7,39,13.5,FALSE,FALSE,Regular,Gen 6,TRUE,14,5,Grass/Ghost,33.25,100,8130.728749626322,0.3596153846153846,0.46296296296296297,0.35109224258388044,0.23974358974358975,17.90768361702699,39.65697211526532,39.0866752168179,B,Balanced
711,Gourgeist Average Size,Ghost,Grass,494,65,90,122,58,75,84,0.9,12.5,15.4,FALSE,FALSE,Regular,Gen 6,TRUE,14,5,Grass/Ghost,33.25,90,6217.616102655422,0.4217948717948718,0.4166666666666667,0.26848230315237914,0.2811965811965812,17.90768361702699,38.76729538465922,36.82625889268409,B,Balanced
711,Gourgeist Small Size,Ghost,Grass,494,55,85,122,58,75,99,0.7,9.5,19.4,FALSE,FALSE,Regular,Gen 6,TRUE,14,5,Grass/Ghost,33.25,85,5261.059779169973,0.5612179487179487,0.39351851851851855,0.22717733343662852,0.37414529914529915,17.90768361702699,40.0557903526895,35.69605073061719,B,Balanced
713,Avalugg,Ice,NA,514,95,117,184,44,46,28,2,505,126.3,FALSE,FALSE,Regular,Gen 6,FALSE,6,NA,Ice,17.850000000000005,117,8740,0.33461538461538465,0.5416666666666666,0.37740112782930335,0.2230769230769231,22.977700672466362,46.845953593288336,40.64032774036964,B,Offensive
713,Hisuian Avalugg,Ice,Rock,514,95,127,184,34,36,38,1.4,262.4,133.9,FALSE,FALSE,Regular,Gen 6,TRUE,6,13,Ice/Rock,15.150000000000002,127,7731.856180762806,0.34423076923076923,0.5879629629629629,0.3338685632533012,0.22948717948717948,24.42556935796888,49.575361934069875,40.51119265382589,B,Offensive
715,Noivern,Flying,Dragon,535,85,70,80,97,80,123,1.5,85,37.8,FALSE,FALSE,Regular,Gen 6,TRUE,10,15,Flying/Dragon,29.85000000000001,97,6800,0.7842948717948718,0.44907407407407407,0.2936301681051788,0.5228632478632479,22.240555621784797,50.02327680135605,40.937124100753536,B,Offensive
716,Xerneas,Fairy,NA,680,126,131,95,131,98,99,3,215,23.9,TRUE,TRUE,Legendary,Gen 6,FALSE,18,NA,Fairy,32.05,157.2,12157.530999343577,0.5612179487179487,0.7277777777777777,0.5249732163354671,0.37414529914529915,34.695249335706386,68.65790914653971,61.27627319442426,S,Balanced
717,Yveltal,Dark,Flying,680,126,131,95,131,98,99,5.8,203,6,TRUE,TRUE,Legendary,Gen 6,TRUE,16,10,Flying/Dark,31.85,157.2,12157.530999343577,0.5612179487179487,0.7277777777777777,0.5249732163354671,0.37414529914529915,34.695249335706386,68.65790914653971,61.21627319442426,S,Balanced
718,Zygarde 50% Forme,Dragon,Ground,600,108,100,121,81,95,95,5,305,12.2,TRUE,TRUE,Legendary,Gen 6,TRUE,15,9,Ground/Dragon,25.85,100,11579.191681633049,0.5240384615384616,0.46296296296296297,0.5,0.3493589743589744,29.515364047665393,54.78886832116967,52.04814182544317,A,Balanced
718,Zygarde 10% Forme,Dragon,Ground,486,54,100,71,61,85,115,1.2,33.5,23.3,TRUE,TRUE,Legendary,Gen 6,TRUE,15,9,Ground/Dragon,25.85,100,4195.004171630822,0.7099358974358975,0.46296296296296297,0.18114408531145362,0.47329059829059833,16.29333600183721,42.62806376156918,31.173571827089877,C,Offensive
718,Zygarde Complete Forme,Dragon,Ground,708,216,100,121,91,95,85,4.5,610,30.1,TRUE,TRUE,Legendary,Gen 6,TRUE,15,9,Ground/Dragon,25.85,114.6,23158.383363266097,0.43108974358974356,0.5305555555555556,1,0.28739316239316237,37.537122511922504,66.35122507602507,72.47545584525585,SS,Balanced
719,Diancie,Rock,Fairy,600,50,100,150,100,150,50,0.7,8.8,18,FALSE,TRUE,Mythical,Gen 6,TRUE,13,18,Rock/Fairy,30.35,120,7500,0.3557692307692308,0.5555555555555556,0.3238568030571825,0.2371794871794872,29.63099596728616,53.933111144603615,49.84189257399187,A,Balanced
719,Mega Diancie,Rock,Fairy,700,50,160,110,160,110,110,1.1,27.8,23,FALSE,TRUE,Mythical,Gen 6,TRUE,13,18,Rock/Fairy,30.35,192,5500,0.6634615384615384,0.8888888888888888,0.2374949889086005,0.4423076923076923,34.47046907310024,73.17749028860312,54.608682140239985,S,Offensive
720,HoopaHoopa Unbound,Psychic,Dark,680,80,160,60,170,130,80,6.5,490,11.6,FALSE,TRUE,Mythical,Gen 6,TRUE,11,16,Psychic/Dark,18.1,198,7065.408693062277,0.38461538461538464,0.9166666666666666,0.30509075621701,0.25641025641025644,32.522295441278146,68.00668613242635,50.77447359048639,S,Offensive
720,HoopaHoopa Confined,Psychic,Ghost,600,80,110,60,150,130,70,0.5,9,36,FALSE,TRUE,Mythical,Gen 6,TRUE,11,14,Psychic/Ghost,24.000000000000004,150,7065.408693062277,0.375,0.6944444444444444,0.30509075621701,0.25,25.826252249031818,54.490130119667214,44.515097064906726,B,Offensive
721,Volcanion,Fire,Water,600,80,110,120,130,90,70,1.7,195,67.5,FALSE,TRUE,Mythical,Gen 6,TRUE,2,3,Fire/Water,31.25,130,8313.843876330611,0.375,0.6018518518518519,0.3589993198539954,0.25,25.826252249031818,52.03580372371134,47.42834703663882,A,Balanced
724,Decidueye,Grass,Ghost,530,78,107,75,100,100,70,1.6,36.6,14.3,FALSE,FALSE,Regular,Gen 7,TRUE,5,14,Grass/Ghost,33.25,124.19999999999999,6754.998149518621,0.375,0.575,0.29168694738137124,0.25,19.580061729111005,44.580183413399226,40.00554846626392,B,Balanced
724,Hisuian Decidueye,Grass,Fighting,530,88,112,80,95,95,60,1.6,37,14.5,FALSE,FALSE,Regular,Gen 7,TRUE,5,7,Grass/Fighting,26.050000000000008,112,7671.662140631586,0.36538461538461536,0.5185185185185185,0.3312693299999689,0.24358974358974358,17.759444378215203,41.14876975992442,36.63601940932557,B,Balanced
727,Incineroar,Fire,Dark,530,95,115,90,80,90,60,1.8,83,25.6,FALSE,FALSE,Regular,Gen 7,TRUE,2,16,Fire/Dark,37.95,115,8550,0.36538461538461536,0.5324074074074074,0.36919675548518804,0.24358974358974358,20,44.0335566012872,43.440166576088956,B,Balanced
730,Primarina,Water,Fairy,530,80,74,74,126,116,60,1.8,44,13.6,FALSE,FALSE,Regular,Gen 7,TRUE,3,18,Water/Fairy,39.849999999999994,126,7411.9902860163,0.36538461538461536,0.5833333333333334,0.32005646377601743,0.24358974358974358,20.899392991672006,46.16588562048196,44.035748122296425,B,Balanced
733,Toucannon,Normal,Flying,485,80,120,75,75,75,60,1.1,26,21.5,FALSE,FALSE,Regular,Gen 7,TRUE,1,10,Normal/Flying,30.65,120,6000,0.36538461538461536,0.5555555555555556,0.259085442445746,0.24358974358974358,14.17374775096818,38.24108091846317,32.92013170299942,C,Offensive
735,Gumshoos,Normal,NA,418,88,110,60,55,60,45,0.7,14.2,29,FALSE,FALSE,Regular,Gen 7,FALSE,1,NA,Normal,24.3,110,5280,0.35096153846153844,0.5092592592592593,0.2279951893522565,0.23397435897435895,8.532989112634418,30.794122641910352,24.35042921264413,F,Offensive
738,Vikavolt,Bug,Electric,500,77,70,90,145,75,43,1.5,45,20,FALSE,FALSE,Regular,Gen 7,TRUE,12,4,Electric/Bug,31.550000000000004,145,6326.195539184669,0.3490384615384615,0.6712962962962963,0.27317086171132743,0.23269230769230767,17.02229932753364,44.38482877130588,37.071177786383274,B,Offensive
740,Crabominable,Fighting,Ice,478,97,132,77,62,67,43,1.7,180,62.3,FALSE,FALSE,Regular,Gen 7,TRUE,7,6,Ice/Fighting,20.400000000000002,132,6967.139369927948,0.3490384615384615,0.6111111111111112,0.30084739770649305,0.23269230769230767,15.007741021262827,40.7307741254505,32.01474523288533,C,Offensive
741,Oricorio Baile Style,Fire,Flying,476,75,70,70,98,70,93,0.6,3.4,9.4,FALSE,FALSE,Regular,Gen 7,TRUE,2,10,Fire/Flying,34.55,98,5250,0.5054487179487179,0.4537037037037037,0.22669976214002774,0.33696581196581193,13.629584461944585,36.68807363307535,32.15760097552747,C,Balanced
741,Oricorio Pom-Pom Style,Electric,Flying,476,75,70,70,98,70,93,0.6,3.4,9.4,FALSE,FALSE,Regular,Gen 7,TRUE,4,10,Electric/Flying,38.449999999999996,98,5250,0.5054487179487179,0.4537037037037037,0.22669976214002774,0.33696581196581193,13.629584461944585,36.68807363307535,33.327600975527474,C,Balanced
741,Oricorio Pa'u Style,Psychic,Flying,476,75,70,70,98,70,93,0.6,3.4,9.4,FALSE,FALSE,Regular,Gen 7,TRUE,11,10,Flying/Psychic,25.650000000000002,98,5250,0.5054487179487179,0.4537037037037037,0.22669976214002774,0.33696581196581193,13.629584461944585,36.68807363307535,29.487600975527474,C,Offensive
741,Oricorio Sensu Style,Ghost,Flying,476,75,70,70,98,70,93,0.6,3.4,9.4,FALSE,FALSE,Regular,Gen 7,TRUE,14,10,Flying/Ghost,33.25,98,5250,0.5054487179487179,0.4537037037037037,0.22669976214002774,0.33696581196581193,13.629584461944585,36.68807363307535,31.767600975527476,C,Offensive
743,Ribombee,Bug,Fairy,464,60,55,60,95,70,124,0.2,0.5,12.5,FALSE,FALSE,Regular,Gen 7,TRUE,12,18,Bug/Fairy,32.25000000000001,95,3888.4444190447157,0.7935897435897437,0.4398148148148148,0.1679065571223153,0.5290598290598291,14.036779030217067,40.9360987148313,30.38042529004153,C,Offensive
745,Lycanroc Midnight Form,Rock,NA,487,85,115,75,55,75,82,1.1,25,20.7,FALSE,FALSE,Regular,Gen 7,FALSE,13,NA,Rock,25.650000000000006,115,6375,0.4032051282051282,0.5324074074074074,0.2752782825986051,0.2688034188034188,17.31628380138183,41.391457770477736,34.8124070281928,C,Offensive
745,Lycanroc Midday Form,Rock,NA,487,75,115,65,55,65,112,0.8,25,39.1,FALSE,FALSE,Regular,Gen 7,FALSE,13,NA,Rock,25.650000000000006,115,4875,0.6820512820512821,0.5324074074074074,0.2105069219871686,0.4547008547008547,17.31628380138183,45.46436806834758,33.257894373518326,B,Offensive
745,Lycanroc Dusk Form,Rock,NA,487,75,117,65,55,65,110,0.8,25,39.1,FALSE,FALSE,Regular,Gen 7,FALSE,13,NA,Rock,25.650000000000006,117,4875,0.6634615384615384,0.5416666666666666,0.2105069219871686,0.4423076923076923,17.31628380138183,45.44470994868946,33.313449929073876,B,Offensive
746,Wishiwashi School Form,Water,NA,620,45,140,130,140,135,30,8.2,78.6,1.2,FALSE,FALSE,Regular,Gen 7,FALSE,3,NA,Water,31.550000000000004,168,5961.4385847712965,0.33653846153846156,0.7777777777777778,0.2574203255581022,0.22435897435897437,28.18982791992364,58.45229859122098,48.49958239998476,A,Offensive
746,Wishiwashi Solo Form,Water,NA,175,45,20,20,25,25,40,0.2,0.3,7.5,FALSE,FALSE,Regular,Gen 7,FALSE,3,NA,Water,31.550000000000004,25,1006.2305898749054,0.34615384615384615,0.11574074074074074,0.043449949596697304,0.23076923076923075,0.47330104530675066,9.744684503570696,11.675544280071932,F,Defensive
748,Toxapex,Poison,Water,495,50,63,152,53,142,35,0.7,14.5,29.6,FALSE,FALSE,Regular,Gen 7,TRUE,8,3,Water/Poison,42.650000000000006,63,7345.7470688827825,0.34134615384615385,0.2916666666666667,0.3171960215726729,0.22756410256410256,18.80143792941713,34.916152520391634,40.959142447161284,B,Balanced
750,Mudsdale,Ground,NA,500,100,125,100,55,85,35,2.5,920,147.2,FALSE,FALSE,Regular,Gen 7,FALSE,9,NA,Ground,26.850000000000005,125,9219.544457292888,0.34134615384615385,0.5787037037037037,0.39810829247765883,0.22756410256410256,19.25035136485859,44.46165069237412,40.33217260654463,B,Balanced
752,Araquanid,Water,Bug,454,68,70,92,50,132,42,1.8,82,25.3,FALSE,FALSE,Regular,Gen 7,TRUE,3,12,Water/Bug,32.74999999999999,70,7493.587658792015,0.34807692307692306,0.32407407407407407,0.32357991234735184,0.23205128205128203,13.361322929927189,30.594255395464288,32.896685270708076,C,Balanced
754,Lurantis,Grass,NA,480,70,105,90,80,90,45,0.9,18.5,22.8,FALSE,FALSE,Regular,Gen 7,FALSE,5,NA,Grass,25.650000000000006,105,6300,0.35096153846153844,0.4861111111111111,0.2720397145680333,0.23397435897435895,12.832852032984281,34.66380826911043,29.97347184928375,C,Offensive
756,Shiinotic,Grass,Fairy,405,60,45,80,90,100,30,1,11.5,11.5,FALSE,FALSE,Regular,Gen 7,TRUE,5,18,Grass/Fairy,31.750000000000007,90,5366.563145999496,0.33653846153846156,0.4166666666666667,0.23173306451571898,0.22435897435897437,8.234814872037894,27.509828643747596,25.821408420415153,C,Balanced
758,Salazzle,Poison,Fire,480,68,64,60,111,60,117,1.2,22.2,15.4,FALSE,FALSE,Regular,Gen 7,TRUE,8,2,Fire/Poison,34.949999999999996,111,4080,0.728525641025641,0.5138888888888888,0.17617810086310728,0.4856837606837607,15.007741021262827,43.13788654951839,32.80434877531073,C,Offensive
760,Bewear,Normal,Fighting,500,120,125,80,55,60,60,2.1,135,30.6,FALSE,FALSE,Regular,Gen 7,TRUE,1,7,Normal/Fighting,28.05,125,8313.843876330611,0.36538461538461536,0.5787037037037037,0.3589993198539954,0.24358974358974358,19.25035136485859,44.61161224124752,39.75355726357671,B,Balanced
763,Tsareena,Grass,NA,510,72,120,98,50,98,72,1.2,21.4,14.9,FALSE,FALSE,Regular,Gen 7,FALSE,5,NA,Grass,25.650000000000006,120,7056,0.3769230769230769,0.5555555555555556,0.30468448031619727,0.2512820512820513,21.49719381374998,46.02273659308307,39.83795467467205,B,Offensive
764,Comfey,Fairy,NA,485,51,52,90,82,110,100,0.1,0.3,30,FALSE,FALSE,Regular,Gen 7,FALSE,18,NA,Fairy,32.05,82,5074.435929243762,0.5705128205128205,0.37962962962962965,0.21911874631511838,0.3803418803418803,17.463728549512258,39.29553504449699,34.615356238852875,C,Balanced
765,Oranguru,Normal,Psychic,490,90,60,80,90,110,60,1.5,76,33.8,FALSE,FALSE,Regular,Gen 7,TRUE,1,11,Normal/Psychic,25.650000000000002,90,8442.748367682174,0.36538461538461536,0.4166666666666667,0.364565532716506,0.24358974358974358,17.02229932753364,37.555846369986526,35.96687211272979,B,Balanced
766,Passimian,Fighting,NA,490,100,120,90,40,60,80,2,82.8,20.7,FALSE,FALSE,Regular,Gen 7,FALSE,7,NA,Fighting,26.35,120,7348.469228349535,0.38461538461538464,0.5555555555555556,0.31731356688764817,0.25641025641025644,20,44.72439422183871,38.85385893863689,B,Offensive
768,Golisopod,Bug,Water,530,75,125,140,60,90,40,2,108,27,FALSE,FALSE,Regular,Gen 7,TRUE,12,3,Water/Bug,32.74999999999999,125,8418.729120241369,0.34615384615384615,0.5787037037037037,0.36352835982477016,0.23076923076923075,22.977700672466362,48.058443480987634,44.999603530483064,B,Balanced
770,Palossand,Ghost,Ground,480,85,75,110,100,75,35,1.3,250,147.9,FALSE,FALSE,Regular,Gen 7,TRUE,14,9,Ground/Ghost,33.25,100,7720.508402948603,0.34134615384615385,0.46296296296296297,0.33337855591400645,0.22756410256410256,13.4951265131967,34.84582519910809,34.248989632910636,C,Balanced
771,Pyukumuku,Water,NA,410,55,60,130,30,130,5,0.3,1.2,13.3,FALSE,FALSE,Regular,Gen 7,FALSE,3,NA,Water,31.550000000000004,60,7150,0.3125,0.2777777777777778,0.30874348558118064,0.20833333333333334,10.36900403271384,25.55479827953426,28.910514353328843,C,Balanced
773,Silvally,Normal,NA,570,95,95,95,95,95,95,2.3,100.5,19,TRUE,TRUE,Legendary,Gen 7,FALSE,1,NA,Normal,24.3,114,9025,0.5240384615384616,0.5277777777777778,0.38970768634547626,0.3493589743589744,26.37041553805542,52.926610374076994,46.180066677013514,A,Balanced
774,Minior Core Form,Rock,Flying,500,60,100,60,100,60,120,0.3,0.3,3.3,FALSE,FALSE,Regular,Gen 7,TRUE,13,10,Flying/Rock,32.75,120,3600,0.7564102564102564,0.5555555555555556,0.15545126546744759,0.5042735042735043,15.574430642031121,45.27636900406658,32.46359434658319,B,Offensive
774,Minior Meteor Form,Rock,Flying,440,60,60,100,60,100,60,0.3,40,444.4,FALSE,FALSE,Regular,Gen 7,TRUE,13,10,Flying/Rock,32.75,72,6000,0.36538461538461536,0.3333333333333333,0.259085442445746,0.24358974358974358,11.81017208007636,29.210838580904678,29.853222698774264,C,Balanced
775,Komala,Normal,NA,480,65,115,65,75,95,65,0.4,19.9,124.4,FALSE,FALSE,Regular,Gen 7,FALSE,1,NA,Normal,24.3,115,5107.7759347880565,0.3701923076923077,0.5324074074074074,0.2205583979963829,0.2467948717948718,13.4951265131967,36.713776046474145,29.272972509554336,C,Offensive
776,Turtonator,Fire,Dragon,485,60,78,135,91,85,36,2,212,53,FALSE,FALSE,Regular,Gen 7,TRUE,2,15,Fire/Dragon,31.75,91,6427.285585688565,0.3423076923076923,0.4212962962962963,0.2775360216155479,0.2282051282051282,13.764686351687452,33.54571444719271,32.47832864823838,C,Balanced
777,Togedemaru,Electric,Steel,435,65,98,63,40,73,96,0.3,3.3,36.7,FALSE,FALSE,Regular,Gen 7,TRUE,4,17,Electric/Steel,50.85,98,4408.035276628353,0.5333333333333333,0.4537037037037037,0.19034296166028553,0.35555555555555557,12.188133226097385,35.47463544050355,34.73358652816646,C,Balanced
778,Mimikyu,Ghost,Fairy,476,55,90,80,50,105,96,0.2,0.7,17.5,FALSE,FALSE,Regular,Gen 7,TRUE,14,18,Ghost/Fairy,32.550000000000004,90,5040.833264451424,0.5333333333333333,0.4166666666666667,0.2176677527692719,0.35555555555555557,16.438382637653394,38.77772248760236,33.92740870411592,C,Balanced
779,Bruxish,Water,Psychic,475,68,105,70,70,70,92,0.9,19,23.5,FALSE,FALSE,Regular,Gen 7,TRUE,3,11,Water/Psychic,32.25000000000001,105,4760,0.49615384615384617,0.4861111111111111,0.20554111767362515,0.33076923076923076,13.4951265131967,37.25016809103332,31.019780004030373,C,Offensive
